work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,Senior,FT,Analyst,94620,USD,94620,US,0,US,M
2023,Mid,FT,Data Developer,69139,USD,69139,US,100,US,M
2025,Entry,FT,Research Scientist,84600,USD,84600,US,100,US,M
2025,Mid,FT,Manager,168946,USD,168946,US,0,US,M
2024,Senior,FT,Cloud Engineer,92400,USD,92400,CA,0,CA,M
2022,Senior,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
2025,Senior,FT,Applied Scientist,314400,USD,314400,US,0,US,M
2025,Senior,FT,Manager,143800,USD,143800,US,0,US,M
2025,Mid,FT,Data Engineer,86100,USD,86100,CA,0,CA,M
2022,Senior,FT,Data Architect,235000,USD,235000,US,100,US,M
2024,Senior,FT,Data Analyst,122200,USD,122200,US,0,US,M
2025,Mid,FT,Consultant,190000,USD,190000,US,100,US,M
2025,Mid,FT,AI Engineer,180000,USD,180000,US,0,US,M
2023,Senior,FT,Data Scientist,248100,USD,248100,US,0,US,M
2025,Senior,FT,DevOps Engineer,190000,USD,190000,US,0,US,M
2024,Senior,FT,Data Scientist,214000,USD,214000,US,100,US,M
2025,Mid,FT,Product Owner,135000,USD,135000,US,100,US,M
2024,Mid,FT,Software Engineer,199700,USD,199700,CA,0,CA,M
2025,Entry,FT,Data Analyst,55000,USD,55000,US,100,US,M
2024,Mid,FT,Business Intelligence Engineer,65000,USD,65000,US,100,US,M
2025,Senior,FT,Analyst,87943,USD,87943,CA,0,CA,M
2024,Mid,FT,Backend Engineer,264200,USD,264200,US,0,US,M
2024,Mid,FT,Data Scientist,166320,USD,166320,US,100,US,M
2024,Senior,FT,Consultant,130800,USD,130800,US,0,US,M
2024,Mid,FT,Manager,68000,USD,68000,US,100,US,M
2025,Mid,FT,Engineer,133100,USD,133100,US,0,US,M
2024,Senior,FT,Data Scientist,218700,USD,218700,US,0,US,M
2025,Senior,FT,Engineer,346000,USD,346000,US,100,US,M
2024,Mid,FT,Data Engineer,312000,PLN,78000,PL,0,PL,M
2025,Senior,FT,MLOps Engineer,215000,USD,215000,US,0,US,M
2024,Senior,FT,Engineer,79000,USD,79000,US,0,US,M
2024,Entry,FT,Software Engineer,155000,USD,155000,US,0,US,M
2024,Mid,FT,Analyst,39000,USD,39000,PH,100,PH,M
2025,Senior,FT,Architect,303140,USD,303140,US,0,US,M
2024,Mid,FT,Engineering Manager,212800,USD,212800,US,0,US,M
2024,Senior,FT,Product Manager,234300,USD,234300,US,0,US,M
2025,Mid,FT,Data Scientist,114000,USD,114000,US,0,US,M
2025,Entry,FT,Data Analyst,42000,USD,42000,US,0,US,L
2024,Mid,FT,Product Manager,138500,USD,138500,US,100,US,M
2025,Senior,FT,Data Platform Engineer,75000,EUR,78947,PT,100,PT,M
2024,Senior,FT,Platform Engineer,200700,USD,200700,US,0,US,M
2024,Entry,FT,Data Scientist,85000,USD,85000,US,50,US,L
2022,Senior,FT,Applied Data Scientist,177000,USD,177000,US,100,US,L
2025,Mid,PT,Data Manager,48499,GBP,61391,GB,0,GB,M
2024,Senior,FT,Data Analyst,55200,USD,55200,US,0,US,M
2024,Senior,FT,Data Analyst,234000,USD,234000,US,0,US,M
2024,Senior,FT,BI Developer,70000,USD,70000,US,100,US,M
2024,Mid,FT,Manager,94600,USD,94600,US,0,US,M
2025,Mid,FT,Manager,60000,EUR,63157,NL,0,NL,M
2024,Mid,FT,Manager,206882,USD,206882,US,0,US,M
2024,Entry,FT,Business Analyst,129000,USD,129000,US,100,US,M
2024,Mid,FT,Engineering Manager,260000,USD,260000,US,0,US,M
2024,Entry,FT,Data Operations Engineer,90000,USD,90000,US,0,US,M
2021,Mid,FT,Applied Machine Learning Scientist,423000,USD,423000,US,50,US,L
2024,Senior,FT,Software Developer,127000,USD,127000,US,0,US,M
2024,Mid,FT,Data Scientist,101720,USD,101720,US,0,US,M
2025,Senior,FT,Data Analyst,191100,USD,191100,US,0,US,M
2025,Senior,FT,Data Analyst,213000,USD,213000,US,0,US,M
2025,Senior,FT,Product Manager,245000,USD,245000,US,0,US,M
2024,Senior,FT,Robotics Engineer,256500,USD,256500,US,0,US,M
2024,Mid,FT,Software Engineer,105995,USD,105995,US,0,US,M
2024,Senior,FT,Engineer,95000,USD,95000,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
2024,Senior,FT,Software Engineer,90950,USD,90950,US,0,US,M
2024,Senior,FT,Data Lead,140000,USD,140000,US,0,US,M
2025,Senior,FT,Engineer,127500,CAD,91071,CA,100,CA,M
2024,Entry,FT,Data Analyst,139360,USD,139360,US,0,US,M
2024,Mid,FT,Data Analyst,260000,USD,260000,US,0,US,M
2025,Senior,FT,Engineer,236500,USD,236500,US,0,US,M
2024,Senior,FT,Data Architect,259000,USD,259000,US,100,US,M
2025,Senior,FT,AI Architect,300000,USD,300000,US,0,US,M
2024,Senior,FT,AI Engineer,267800,USD,267800,US,0,US,M
2024,Senior,FT,Engineer,337000,USD,337000,US,0,US,M
2024,Mid,FT,Data Engineer,135392,USD,135392,US,0,US,M
2024,Senior,FT,Engineering Manager,200000,USD,200000,US,0,US,M
2025,Mid,FT,Data Analyst,72000,USD,72000,US,0,US,M
2024,Mid,FT,Research Engineer,117500,USD,117500,US,0,US,M
2024,Senior,FT,Engineer,374000,USD,374000,US,100,US,M
2024,Entry,FT,Engineer,126000,USD,126000,US,0,US,M
2025,Executive,FT,Head of Data,121000,GBP,153164,GB,0,GB,M
2025,Mid,FT,Consultant,110000,USD,110000,US,0,US,M
2024,Mid,FT,Data Scientist,53100,USD,53100,US,0,US,M
2024,Senior,FT,Software Engineer,160000,USD,160000,US,0,US,M
2024,Senior,FT,Software Engineer,148000,USD,148000,US,0,US,M
2025,Senior,FT,Data Architect,210000,USD,210000,US,0,US,M
2025,Senior,FT,Data Engineer,104650,USD,104650,US,0,US,M
2025,Senior,FT,Data Engineer,226000,USD,226000,US,0,US,M
2025,Mid,FT,Manager,113000,USD,113000,US,0,US,M
2024,Senior,FT,Data Engineer,84240,USD,84240,US,0,US,M
2025,Mid,FT,Data Product Owner,156000,USD,156000,US,100,US,M
2024,Mid,FT,Software Developer,81000,USD,81000,CA,0,CA,M
2024,Senior,FT,Analyst,71000,USD,71000,US,0,US,M
2025,Entry,FT,Business Analyst,24000,EUR,25263,SK,0,SK,M
2025,Senior,FT,Machine Learning Engineer,155300,USD,155300,US,0,US,M
2023,Senior,FT,Machine Learning Engineer,93400,USD,93400,US,0,US,M
2024,Senior,FT,Analytics Engineer,145000,USD,145000,US,0,US,M
2025,Senior,FT,Data Analyst,98827,USD,98827,US,0,US,M
2024,Entry,FT,Data Architect,190000,USD,190000,US,0,US,M
2024,Senior,FT,Analyst,96400,USD,96400,US,0,US,M
2024,Senior,FT,Data Engineer,208600,USD,208600,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,151900,USD,151900,US,0,US,M
2023,Senior,FT,Applied Scientist,230000,USD,230000,US,100,US,M
2024,Executive,FT,Data Engineer,334075,USD,334075,CA,0,CA,M
2024,Mid,FT,Data Strategist,175000,USD,175000,US,0,US,M
2024,Mid,FT,Data Operations Associate,75000,USD,75000,US,100,US,M
2024,Senior,FT,Research Analyst,93300,USD,93300,US,0,US,M
2025,Senior,FT,Manager,219600,USD,219600,US,0,US,M
2025,Executive,FT,Director of Product Management,325000,USD,325000,US,0,US,M
2025,Senior,FT,Technical Lead,138000,USD,138000,US,100,US,M
2024,Mid,FT,Data Scientist,64000,USD,64000,US,0,US,M
2025,Mid,FT,Software Engineer,113000,USD,113000,US,0,US,M
2024,Senior,FT,Platform Engineer,97000,USD,97000,US,0,US,M
2025,Mid,FT,Associate,117600,USD,117600,US,100,US,M
2025,Mid,FT,Data Analyst,76500,USD,76500,US,100,US,M
2023,Senior,FT,BI Developer,70000,GBP,86128,GB,0,GB,M
2024,Senior,FT,Engineer,150000,USD,150000,CA,0,CA,M
2025,Senior,FT,Data Analyst,65400,USD,65400,CA,0,CA,M
2024,Senior,FT,Machine Learning Engineer,194750,USD,194750,US,0,US,M
2024,Senior,FT,Engineer,120000,USD,120000,US,0,US,M
2024,Mid,FT,Software Engineer,178300,USD,178300,US,0,US,M
2025,Mid,FT,Data Analyst,94000,USD,94000,US,0,US,M
2025,Mid,FT,Engineering Manager,192000,USD,192000,US,0,US,M
2024,Entry,FT,Analyst,54000,EUR,60000,IE,0,IE,M
2024,Mid,FT,AI Engineer,151000,USD,151000,US,0,US,M
2025,Mid,FT,Data Engineer,165000,USD,165000,US,100,US,M
2024,Senior,FT,Manager,299000,USD,299000,US,0,US,M
2024,Mid,FT,Associate,32296,GBP,40370,GB,0,GB,M
2025,Mid,FT,AI Engineer,158600,USD,158600,US,100,US,M
2024,Entry,FT,Software Engineer,250000,USD,250000,US,0,US,M
2024,Senior,FT,Software Development Engineer,207000,USD,207000,US,0,US,M
2025,Senior,FT,Data and Analytics Consultant,150000,USD,150000,US,0,US,M
2024,Senior,FT,Data Analyst,46974,GBP,58717,GB,0,GB,M
2025,Mid,FT,Software Engineer,86520,USD,86520,US,0,US,M
2024,Mid,FT,Data Integration Engineer,93600,USD,93600,US,0,US,M
2025,Senior,FT,Analyst,136560,USD,136560,US,0,US,M
2025,Entry,FT,Data Analyst,60000,GBP,75949,GB,0,GB,M
2024,Mid,FT,BI Analyst,66000,USD,66000,US,0,US,M
2024,Senior,FT,Data Engineer,169200,USD,169200,US,0,US,M
2025,Entry,FT,Data Analyst,114400,USD,114400,US,100,US,M
2025,Senior,FT,Data Engineer,223100,USD,223100,US,0,US,M
2024,Senior,FT,Data Analyst,107000,USD,107000,US,0,US,M
2024,Senior,FT,Research Scientist,164300,USD,164300,US,0,US,M
2025,Mid,FT,Data Reporting Specialist,80000,USD,80000,US,100,US,M
2024,Senior,FT,Full Stack Engineer,158000,USD,158000,US,0,US,M
2024,Mid,FT,Data Engineer,72800,USD,72800,US,0,US,M
2024,Senior,FT,Software Engineer,174000,USD,174000,US,100,US,M
2024,Senior,FT,Data Scientist,221000,USD,221000,CA,0,CA,M
2024,Mid,FT,Data Analyst,144000,USD,144000,US,100,US,M
2025,Mid,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2024,Senior,FT,Data Scientist,98000,USD,98000,US,0,US,M
2023,Mid,FT,Applied Scientist,149300,USD,149300,US,0,US,L
2024,Senior,FT,Data Governance Lead,121427,USD,121427,US,0,US,M
2024,Senior,FT,Data Product Manager,266482,USD,266482,US,0,US,M
2023,Senior,FT,Data Scientist,187000,USD,187000,US,100,US,M
2025,Mid,FT,Associate,125000,USD,125000,US,100,US,M
2024,Mid,FT,Machine Learning Engineer,141700,USD,141700,US,0,US,M
2024,Mid,FT,Data Analyst,78897,USD,78897,US,0,US,M
2024,Senior,FT,Analytics Engineer,96000,USD,96000,US,0,US,M
2025,Entry,FT,Analyst,71614,USD,71614,US,0,US,M
2025,Executive,FT,Machine Learning Engineer,281100,USD,281100,US,0,US,M
2024,Senior,FT,Business Intelligence Developer,90000,USD,90000,US,0,US,M
2024,Mid,FT,Manager,95000,USD,95000,CA,0,CA,M
2024,Mid,FT,Manager,84600,USD,84600,US,0,US,M
2025,Senior,FT,Data Engineer,162500,USD,162500,US,0,US,M
2024,Mid,FT,Research Associate,79000,USD,79000,US,0,US,M
2024,Mid,FT,Data Scientist,195000,USD,195000,US,100,US,M
2023,Senior,FT,Data Engineer,144100,USD,144100,US,0,US,M
2024,Mid,FT,Machine Learning Quality Engineer,169600,USD,169600,US,0,US,M
2024,Senior,FT,Engineer,123000,USD,123000,US,0,US,M
2024,Mid,FT,Data Scientist,97060,USD,97060,US,100,US,M
2024,Senior,FT,AI Architect,142600,USD,142600,US,0,US,M
2023,Executive,FT,Data Scientist,175000,USD,175000,US,100,US,M
2024,Senior,FT,Engineer,80000,USD,80000,US,0,US,M
2025,Senior,FT,Analyst,50160,USD,50160,US,0,US,M
2025,Senior,FT,Data Engineer,187000,USD,187000,US,0,US,M
2024,Executive,FT,Data Scientist,256000,USD,256000,US,0,US,M
2024,Mid,FT,Full Stack Developer,138000,USD,138000,US,0,US,L
2024,Senior,FT,Research Scientist,170400,USD,170400,US,100,US,M
2024,Senior,FT,Business Intelligence Analyst,73000,USD,73000,CA,100,CA,M
2024,Senior,FT,Manager,132600,USD,132600,US,0,US,M
2024,Mid,FT,Business Intelligence Developer,100000,USD,100000,US,100,US,M
2024,Senior,FT,BI Analyst,80000,USD,80000,US,0,US,M
2024,Mid,FT,Data Scientist,200740,USD,200740,US,0,US,M
2025,Senior,FT,Data Engineer,128000,USD,128000,US,100,US,M
2024,Senior,FT,Business Intelligence Analyst,115000,USD,115000,US,0,US,M
2025,Senior,FT,Machine Learning Engineer,400000,USD,400000,US,0,US,M
2025,Senior,FT,Data Scientist,278900,USD,278900,US,0,US,M
2025,Mid,FT,Developer,178100,USD,178100,US,0,US,M
2025,Senior,FT,ML Scientist,205000,USD,205000,US,100,US,M
2024,Mid,FT,Data Analyst,57800,USD,57800,US,100,US,M
2025,Entry,FT,Research Analyst,125000,USD,125000,US,0,US,M
2024,Senior,FT,Data Engineer,281000,USD,281000,US,0,US,M
2025,Mid,FT,Data Analyst,80000,USD,80000,CA,0,CA,M
2025,Mid,FT,Associate,116200,USD,116200,US,0,US,M
2025,Senior,FT,Data Governance,170760,USD,170760,US,0,US,M
2024,Senior,FT,Manager,355400,USD,355400,US,0,US,M
2024,Mid,FT,Data Engineer,46415,GBP,58018,US,0,US,M
2024,Mid,FT,Data Analyst,117500,USD,117500,US,0,US,M
2024,Senior,FT,Manager,190900,USD,190900,US,0,US,M
2024,Senior,FT,Manager,155295,USD,155295,US,0,US,M
2024,Mid,FT,Data Engineer,63600,EUR,70666,US,0,US,L
2025,Mid,FT,Software Developer,76700,USD,76700,CA,0,CA,M
2024,Entry,FT,Business Intelligence Analyst,76000,USD,76000,US,0,US,M
2024,Entry,FT,Engineer,99000,USD,99000,US,0,US,M
2024,Entry,FT,Data Scientist,61800,USD,61800,US,0,US,M
2025,Entry,FT,Data Management Analyst,60000,USD,60000,US,0,US,M
2024,Entry,FT,Analyst,90000,USD,90000,US,0,US,M
2025,Entry,FT,Data Analyst,52000,GBP,65822,GB,0,GB,M
2025,Mid,FT,AI Engineer,134000,USD,134000,US,0,US,M
2023,Senior,FT,Data Scientist,142352,USD,142352,US,0,US,M
2024,Mid,FT,Manager,277000,USD,277000,US,0,US,M
2024,Senior,FT,Analyst,146423,USD,146423,US,100,US,M
2025,Mid,FT,AI Developer,60000,EUR,63157,LT,0,LT,M
2024,Senior,FT,Data and Reporting Professional,71500,USD,71500,US,100,US,M
2024,Executive,FT,Head of Data,172000,USD,172000,US,0,US,M
2024,Senior,FT,Data Engineer,113360,USD,113360,US,0,US,M
2024,Mid,FT,Software Engineer,203500,USD,203500,US,100,US,M
2024,Mid,FT,Associate,216900,USD,216900,US,0,US,M
2024,Mid,FT,Bioinformatician,44850,GBP,56062,GB,0,GB,M
2024,Senior,FT,BI Developer,80000,USD,80000,IN,100,IN,M
2025,Senior,FT,Software Engineer,266875,USD,266875,US,0,US,M
2024,Entry,FT,Data Analyst,92475,USD,92475,US,0,US,M
2022,Mid,FT,Data Analyst,97500,USD,97500,US,100,US,L
2022,Entry,FT,Data Scientist,73000,USD,73000,US,0,US,M
2025,Entry,FT,Data Engineer,70300,USD,70300,US,0,US,M
2024,Mid,FT,Business Intelligence Specialist,79509,USD,79509,US,0,US,M
2025,Senior,FT,Data Management Lead,220000,USD,220000,US,0,US,M
2024,Mid,FT,Research Scientist,187040,USD,187040,US,0,US,M
2024,Mid,FT,Manager,86840,USD,86840,US,0,US,M
2025,Senior,FT,Business Analyst,162400,USD,162400,US,0,US,M
2025,Mid,FT,Software Engineer,252000,USD,252000,US,0,US,M
2024,Senior,FT,Data Scientist,221000,USD,221000,US,0,US,M
2024,Mid,FT,Data Scientist,217749,USD,217749,US,0,US,M
2023,Senior,FT,Data Architect,190000,USD,190000,CA,100,CA,M
2024,Mid,FT,Machine Learning Engineer,116600,USD,116600,US,0,US,M
2024,Senior,FT,Data Engineer,108100,USD,108100,CA,0,CA,M
2024,Mid,FT,Engineer,385000,USD,385000,US,0,US,M
2025,Senior,FT,Data Analyst,132200,USD,132200,US,0,US,M
2023,Entry,FT,Data Analyst,100000,USD,100000,US,50,US,M
2024,Mid,FT,Machine Learning Engineer,84000,USD,84000,US,0,US,M
2024,Senior,FT,Cloud Engineer,100000,USD,100000,US,0,US,M
2024,Mid,FT,Manager,222500,USD,222500,US,100,US,M
2024,Senior,FT,Cloud Developer,295000,USD,295000,US,0,US,M
2024,Senior,FT,Data Analyst,144606,USD,144606,US,0,US,M
2025,Entry,FT,Data Analyst,78897,USD,78897,US,0,US,M
2024,Senior,FT,Data Engineer,173000,USD,173000,US,100,US,M
2022,Senior,FT,Data Scientist,299500,USD,299500,US,0,US,M
2024,Mid,FT,Machine Learning Scientist,300000,USD,300000,US,0,US,M
2025,Mid,FT,Manager,174000,USD,174000,US,100,US,M
2024,Senior,FT,Site Reliability Engineer,150000,USD,150000,US,100,US,M
2024,Senior,FT,AI Research Scientist,120000,EUR,133333,DE,100,DE,M
2024,Senior,FT,Data Scientist,138500,USD,138500,US,100,US,M
2025,Mid,FT,Platform Engineer,109000,USD,109000,US,0,US,M
2024,Mid,FT,Data Scientist,135530,USD,135530,US,0,US,M
2025,Mid,FT,Software Engineer,293000,USD,293000,US,0,US,M
2023,Senior,FT,BI Analyst,75000,USD,75000,US,100,US,M
2024,Mid,FT,Research Scientist,165000,USD,165000,US,100,US,M
2025,Senior,FT,Data Architect,146000,USD,146000,CA,0,CA,M
2024,Senior,FT,Software Engineer,276000,USD,276000,US,0,US,M
2023,Senior,FT,Machine Learning Scientist,120000,GBP,147648,GB,0,GB,M
2024,Entry,FT,Business Intelligence,105500,USD,105500,US,100,US,M
2022,Senior,FT,Data Engineer,175000,USD,175000,US,0,US,M
2025,Senior,FT,Systems Engineer,226900,USD,226900,US,0,US,M
2024,Entry,FT,Data Analyst,88200,USD,88200,US,0,US,M
2024,Senior,FT,Data Engineer,118000,USD,118000,CA,100,CA,M
2024,Senior,FT,Robotics Engineer,115000,USD,115000,US,0,US,M
2022,Mid,FT,Data Engineer,95000,USD,95000,US,0,US,M
2024,Mid,FT,Associate,266000,USD,266000,US,0,US,M
2025,Senior,FT,Architect,160000,USD,160000,US,0,US,M
2024,Senior,FT,Data Scientist,281000,USD,281000,US,100,US,M
2024,Senior,FT,Machine Learning Developer,135000,USD,135000,CA,0,CA,M
2024,Senior,FT,Research Scientist,243300,USD,243300,US,0,US,M
2024,Entry,FT,Research Analyst,44850,USD,44850,US,0,US,M
2024,Senior,FT,Statistical Programmer,177000,USD,177000,US,0,US,M
2024,Senior,FT,Data Engineer,192500,USD,192500,US,0,US,M
2023,Senior,FT,Data Scientist,83900,USD,83900,US,0,US,M
2023,Senior,FT,Data DevOps Engineer,50000,EUR,53984,FR,50,FR,S
2024,Mid,FT,Engineer,100000,USD,100000,CA,100,CA,M
2024,Mid,FT,Data Scientist,128150,USD,128150,CA,0,CA,M
2025,Senior,FT,Technical Lead,170000,USD,170000,US,100,US,M
2024,Entry,FT,Data Analyst,60500,USD,60500,US,0,US,M
2024,Mid,FT,Manager,109300,USD,109300,US,0,US,M
2024,Senior,FT,Data Analyst,219200,USD,219200,US,0,US,M
2025,Senior,FT,Data Analyst,77000,CAD,55000,CA,0,CA,M
2025,Mid,FT,Associate,293500,USD,293500,US,0,US,M
2025,Senior,FT,Analyst,54000,USD,54000,US,0,US,M
2025,Senior,FT,Analyst,88100,USD,88100,US,0,US,M
2024,Mid,FT,Business Intelligence Analyst,85000,USD,85000,US,100,US,M
2024,Mid,FT,Manager,163944,USD,163944,US,0,US,M
2024,Mid,FT,Data Scientist,90200,USD,90200,US,0,US,M
2025,Senior,FT,Computer Vision Engineer,351000,USD,351000,US,0,US,M
2022,Senior,FT,Data Analyst,52500,USD,52500,US,0,US,M
2024,Mid,FT,Developer,120000,USD,120000,US,0,US,M
2025,Senior,FT,Data Analyst,234000,USD,234000,US,0,US,M
2024,Mid,FT,Engineer,35000,GBP,43750,GB,0,GB,M
2025,Senior,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M
2024,Senior,FT,Applied Scientist,425500,USD,425500,US,0,US,M
2024,Senior,FT,Engineering Manager,260800,USD,260800,US,100,US,M
2024,Mid,FT,Software Engineer,177428,USD,177428,US,0,US,M
2024,Mid,FT,Consultant,209000,USD,209000,US,0,US,M
2024,Mid,FT,Software Engineer,135400,USD,135400,US,0,US,M
2024,Mid,FT,Data Analytics Manager,50000,GBP,62500,GB,0,GB,M
2025,Mid,FT,Analyst,71594,USD,71594,US,0,US,M
2024,Mid,FT,Software Engineer,104000,USD,104000,US,0,US,M
2023,Mid,FT,Data Analyst,36000,USD,36000,US,100,US,M
2024,Mid,FT,Data Scientist,106890,USD,106890,CA,0,CA,M
2024,Mid,FT,AI Specialist,100493,USD,100493,US,0,US,M
2024,Senior,FT,Data Engineer,178500,USD,178500,US,0,US,M
2025,Senior,FT,Data Scientist,100000,USD,100000,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,143000,USD,143000,US,0,US,M
2024,Mid,FT,Data Scientist,134275,USD,134275,US,100,US,M
2025,Senior,FT,Analyst,203000,USD,203000,US,100,US,M
2024,Senior,FT,Data Scientist,187675,USD,187675,US,0,US,M
2023,Senior,FT,Data Visualization Specialist,170200,USD,170200,US,0,US,M
2024,Senior,FT,Data Scientist,110000,USD,110000,CA,0,CA,M
2024,Senior,FT,Data Engineer,110000,USD,110000,US,100,US,M
2024,Executive,FT,Software Engineer,223000,USD,223000,US,0,US,M
2025,Mid,FT,Machine Learning Engineer,329600,USD,329600,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,234500,USD,234500,US,0,US,M
2025,Mid,FT,Analyst,66140,USD,66140,US,0,US,M
2024,Mid,FT,Data Integrity Analyst,55323,USD,55323,CA,0,CA,M
2024,Mid,FT,Full Stack Developer,117000,USD,117000,US,0,US,L
2024,Senior,FT,Data Engineer,132502,USD,132502,US,0,US,M
2024,Entry,FT,Analyst,100675,USD,100675,US,0,US,M
2023,Executive,FT,Data Scientist,185000,USD,185000,US,0,US,M
2024,Senior,FT,Data Scientist,218109,USD,218109,US,0,US,M
2025,Senior,FT,Product Manager,212800,USD,212800,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,176000,USD,176000,US,0,US,M
2024,Entry,FT,Data Analyst,44000,USD,44000,US,0,US,M
2025,Senior,FT,AI Scientist,145000,USD,145000,US,100,US,M
2024,Senior,FT,Machine Learning Researcher,300200,USD,300200,US,0,US,M
2025,Senior,FT,Data Engineer,271100,USD,271100,US,100,US,M
2023,Mid,FT,Data Engineer,112000,USD,112000,US,0,US,M
2025,Mid,FT,Developer,80000,USD,80000,US,100,US,M
2025,Mid,FT,Site Reliability Engineer,100000,USD,100000,US,100,US,M
2025,Senior,FT,Software Engineer,289460,USD,289460,US,0,US,M
2025,Mid,FT,Data Analysis Specialist,86840,USD,86840,US,100,US,M
2025,Senior,FT,Software Engineer,324000,USD,324000,US,0,US,M
2024,Executive,FT,Data Analyst,125760,USD,125760,US,0,US,M
2025,Senior,FT,Data Analyst,110100,USD,110100,US,0,US,M
2024,Senior,FT,Manager,95000,USD,95000,CA,0,CA,M
2024,Senior,FT,Machine Learning Engineer,268000,USD,268000,US,100,US,M
2024,Senior,FT,ML Infrastructure Engineer,150700,USD,150700,US,0,US,M
2024,Senior,FT,Full Stack Engineer,312200,USD,312200,US,0,US,M
2025,Mid,FT,Business Intelligence Engineer,132700,USD,132700,US,0,US,M
2025,Senior,FT,Data Analyst,96500,USD,96500,US,0,US,M
2025,Mid,FT,Site Reliability Engineer,237500,USD,237500,US,0,US,M
2025,Entry,FT,Data Analyst,50400,USD,50400,US,0,US,M
2024,Mid,CT,Data Modeler,100000,USD,100000,US,0,US,M
2024,Mid,FT,Manager,141400,USD,141400,US,0,US,M
2024,Entry,FT,Data Analyst,124550,USD,124550,US,0,US,M
2025,Senior,FT,Manager,257200,USD,257200,US,0,US,M
2025,Executive,FT,Data Governance,248000,USD,248000,US,0,US,M
2025,Mid,FT,Business Intelligence Engineer,110000,USD,110000,US,0,US,M
2024,Senior,FT,Data Architect,77800,USD,77800,US,0,US,M
2023,Mid,FT,Data Engineer,60000,USD,60000,MX,100,MX,M
2023,Senior,FT,Data Scientist,750000,USD,750000,US,0,US,M
2024,Senior,FT,Engineer,214500,USD,214500,US,0,US,M
2024,Senior,FT,AI Architect,282200,USD,282200,US,0,US,M
2025,Mid,FT,Research Scientist,266875,USD,266875,US,0,US,M
2025,Mid,FT,Data Analytics Manager,42000,GBP,53164,GB,0,GB,M
2024,Senior,FT,Data Governance Lead,192500,USD,192500,US,0,US,M
2024,Senior,FT,Software Engineer,136038,USD,136038,US,0,US,M
2024,Mid,FT,Data Analyst,135000,USD,135000,US,100,US,M
2025,Senior,FT,Data Engineer,195201,USD,195201,US,100,US,M
2023,Senior,FT,Data Scientist,133200,USD,133200,US,100,US,M
2025,Senior,FT,Analytics Engineer,126000,USD,126000,US,0,US,M
2024,Senior,FT,Product Manager,383500,USD,383500,US,0,US,M
2025,Mid,FT,Software Engineer,349000,USD,349000,US,0,US,M
2023,Senior,FT,Data Engineer,99000,USD,99000,US,0,US,M
2024,Entry,FT,Data Scientist,144650,USD,144650,US,0,US,M
2024,Senior,FT,Data Developer,84000,USD,84000,CA,0,CA,M
2025,Senior,FT,Data Engineer,157476,USD,157476,US,100,US,M
2025,Senior,FT,Software Engineer,267771,USD,267771,US,0,US,M
2024,Senior,FT,Decision Scientist,196000,USD,196000,US,0,US,M
2024,Senior,FT,Data Engineer,176520,USD,176520,US,0,US,M
